 # File h.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.51
 # These h numbers are of _tidal_ type
 18        0.55396676E-01       0.10078869E+01       0.10876754E-04       0.55228700E-03       0.82419176E-07       0.13475008E+00       0.47543111E-02      -0.53713944E-29       0.90595906E-03       0.30525685E-03       0.12906355E-24       0.53166587E-05       0.56041126E-05      -0.13977116E-26
 19        0.54086692E-01       0.10010680E+01       0.11562676E-04       0.48892438E-03       0.25667951E-07       0.13059958E+00       0.38795360E-02      -0.94969832E-29       0.93136007E-03       0.27509979E-03       0.19286935E-24       0.51810752E-05       0.45946432E-05      -0.23724713E-26
 20        0.52831896E-01       0.99414805E+00       0.12166367E-04       0.43031423E-03       0.80052805E-08       0.12656561E+00       0.31946912E-02      -0.97611323E-29       0.94894378E-03       0.24776488E-03       0.23315201E-24       0.50225191E-05       0.37610187E-05      -0.33218536E-26
 21        0.51622829E-01       0.98704226E+00       0.12677492E-04       0.37687014E-03       0.24990596E-08       0.12264809E+00       0.26573376E-02       0.89248123E-29       0.95843660E-03       0.22309244E-03      -0.11636435E-24       0.48427718E-05       0.30745921E-05       0.16435561E-26
 22        0.50452844E-01       0.97967645E+00       0.13087857E-04       0.32866778E-03       0.78050403E-09       0.11884773E+00       0.22348345E-02      -0.21217622E-30       0.95983730E-03       0.20089265E-03       0.44030737E-26       0.46442121E-05       0.25106102E-05      -0.12890813E-27
 23        0.49317329E-01       0.97198519E+00       0.13391589E-04       0.28556206E-03       0.24375530E-09       0.11516561E+00       0.19018840E-02       0.60467385E-29       0.95339366E-03       0.18096308E-03      -0.77131219E-25       0.44296213E-05       0.20480184E-05       0.13767712E-26
 24        0.48213140E-01       0.96391072E+00       0.13585252E-04       0.24727351E-03       0.76084926E-10       0.11160279E+00       0.16388205E-02       0.37213523E-30       0.93956956E-03       0.16310029E-03      -0.29993664E-25       0.42020301E-05       0.16691035E-05       0.75666698E-27
 25        0.47138179E-01       0.95540219E+00       0.13667874E-04       0.21344932E-03       0.23724757E-10       0.10816000E+00       0.14303459E-02      -0.86613229E-29       0.91900500E-03       0.14710713E-03       0.14740287E-24       0.39645945E-05       0.13590775E-05      -0.34467022E-26
 26        0.46091082E-01       0.94641529E+00       0.13640897E-04       0.18370468E-03       0.73869887E-11       0.10483737E+00       0.12645613E-02      -0.24618365E-28       0.89247217E-03       0.13279720E-03       0.35776960E-24       0.37204906E-05       0.11056626E-05      -0.90059853E-26
 27        0.45070989E-01       0.93691201E+00       0.13508053E-04       0.15764961E-03       0.22956885E-11       0.10163444E+00       0.11322124E-02       0.93827092E-29       0.86083070E-03       0.11999728E-03      -0.18015853E-25       0.34728254E-05       0.89870453E-06      -0.12828686E-27
 28        0.44077369E-01       0.92686065E+00       0.13275167E-04       0.13490565E-03       0.71182136E-12       0.98550045E-01       0.10260985E-02       0.10681630E-28       0.82498492E-03       0.10854838E-03      -0.98937582E-25       0.32245611E-05       0.72982868E-06       0.27384896E-26
 29        0.43109896E-01       0.91623583E+00       0.12949905E-04       0.11511537E-03       0.22013595E-12       0.95582421E-01       0.94060937E-03      -0.12267650E-29       0.78584535E-03       0.98305952E-04      -0.41646659E-25       0.29784526E-05       0.59214181E-06       0.15120247E-26
 30        0.42168361E-01       0.90501860E+00       0.12541468E-04       0.97947392E-04       0.67879668E-13       0.92729234E-01       0.87136472E-03       0.15023192E-28       0.74429605E-03       0.89139483E-04      -0.15585711E-24       0.27369975E-05       0.47997807E-06       0.52179149E-26
 31        0.41252603E-01       0.89319655E+00       0.12060260E-04       0.83098253E-04       0.20864223E-13       0.89987672E-01       0.81493445E-03      -0.15423440E-28       0.70116856E-03       0.80931752E-04       0.17374608E-24       0.25023986E-05       0.38868533E-06      -0.66309081E-26
 32        0.40362469E-01       0.88076390E+00       0.11517529E-04       0.70292530E-04       0.63911902E-14       0.87354534E-01       0.76862324E-03       0.14584340E-28       0.65722270E-03       0.73577898E-04      -0.60131434E-25       0.22765398E-05       0.31444685E-06       0.15484132E-26
 33        0.39497782E-01       0.86772153E+00       0.10925007E-04       0.59281831E-04       0.19507414E-14       0.84826316E-01       0.73030509E-03       0.11753002E-28       0.61313390E-03       0.66984396E-04      -0.13370325E-24       0.20609732E-05       0.25413333E-06       0.52107356E-26
 34        0.38658325E-01       0.85407695E+00       0.10294561E-04       0.49843207E-04       0.59319214E-15       0.82399290E-01       0.69829670E-03       0.24749704E-28       0.56948636E-03       0.61068012E-04      -0.21738309E-24       0.18569173E-05       0.20518063E-06       0.88458397E-26
 35        0.37843832E-01       0.83984424E+00       0.96378602E-05       0.41777302E-04       0.17969057E-15       0.80069583E-01       0.67126065E-03      -0.26501544E-28       0.52677119E-03       0.55754787E-04       0.35799737E-24       0.16652668E-05       0.16548890E-06      -0.16918435E-25
 36        0.37053983E-01       0.82504382E+00       0.89660878E-05       0.34906424E-04       0.54220363E-16       0.77833235E-01       0.64813131E-03       0.10084403E-28       0.48538844E-03       0.50979068E-04      -0.22045617E-25       0.14866089E-05       0.13333961E-06       0.41502031E-27
 37        0.36288401E-01       0.80970215E+00       0.82896850E-05       0.29072648E-04       0.16296533E-16       0.75686260E-01       0.62805791E-03      -0.26533788E-28       0.44565217E-03       0.46682616E-04       0.16200563E-24       0.13212483E-05       0.10732720E-06      -0.73773425E-26
 38        0.35546664E-01       0.79385141E+00       0.76181500E-05       0.24136013E-04       0.48789523E-17       0.73624685E-01       0.61036067E-03       0.60915475E-29       0.40779759E-03       0.42813781E-04      -0.30054642E-25       0.11692362E-05       0.86302986E-07       0.12382504E-26
 39        0.34828300E-01       0.77752897E+00       0.69598870E-05       0.19972835E-04       0.14550315E-17       0.71644596E-01       0.59449668E-03      -0.58666353E-29       0.37198935E-03       0.39326759E-04      -0.66451221E-25       0.10304038E-05       0.69328959E-07       0.43488429E-26
 40        0.34132800E-01       0.76077684E+00       0.63221078E-05       0.16474149E-04       0.43227537E-18       0.69742160E-01       0.58003320E-03      -0.43200261E-28       0.33833055E-03       0.36180920E-04       0.34408470E-24       0.90439632E-06       0.55639865E-07      -0.19261633E-25
 41        0.33459619E-01       0.74364105E+00       0.57107842E-05       0.13544270E-04       0.12794665E-18       0.67913652E-01       0.56662657E-03      -0.48086619E-28       0.30687182E-03       0.33340211E-04       0.32850409E-24       0.79070813E-06       0.44612001E-07      -0.18696332E-25
 42        0.32808187E-01       0.72617095E+00       0.51306470E-05       0.11099464E-04       0.37733300E-19       0.66155473E-01       0.55400541E-03      -0.26277162E-28       0.27762000E-03       0.30772621E-04       0.10616238E-24       0.68871657E-06       0.35737578E-07      -0.50937251E-26
 43        0.32177910E-01       0.70841850E+00       0.45852252E-05       0.90667348E-05       0.11089263E-19       0.64464159E-01       0.54195708E-03      -0.13200395E-28       0.25054641E-03       0.28449709E-04      -0.98817254E-26       0.59771358E-06       0.28603646E-07       0.11352179E-26
 44        0.31568180E-01       0.69043745E+00       0.40769191E-05       0.73826949E-05       0.32480548E-20       0.62836391E-01       0.53031678E-03      -0.36354419E-28       0.22559421E-03       0.26346186E-04       0.21105518E-24       0.51693451E-06       0.22874780E-07      -0.12860622E-25
 45        0.30978380E-01       0.67228267E+00       0.36070995E-05       0.59925311E-05       0.94831434E-21       0.61269002E-01       0.51895855E-03       0.64741665E-28       0.20268508E-03       0.24439541E-04      -0.19845453E-24       0.44558357E-06       0.18278865E-07       0.10511045E-25
 46        0.30407886E-01       0.65400935E+00       0.31762249E-05       0.48490499E-05       0.27603153E-21       0.59758973E-01       0.50778797E-03      -0.12818273E-28       0.18172496E-03       0.22709717E-04       0.40568859E-25       0.38285568E-06       0.14595421E-07      -0.19449893E-26
 47        0.29856071E-01       0.63567227E+00       0.27839694E-05       0.39117995E-05       0.80115021E-22       0.58303439E-01       0.49673610E-03      -0.41997102E-28       0.16260894E-03       0.21138822E-04       0.63347716E-25       0.32795459E-06       0.11646033E-07      -0.20947496E-26
 48        0.29322314E-01       0.61732519E+00       0.24293552E-05       0.31462650E-05       0.23189476E-22       0.56899682E-01       0.48575449E-03      -0.25564756E-28       0.14522540E-03       0.19710871E-04       0.30752076E-24       0.28010736E-06       0.92865161E-08      -0.23873577E-25
 49        0.28805995E-01       0.59902022E+00       0.21108830E-05       0.25231334E-05       0.66951897E-23       0.55545132E-01       0.47481104E-03       0.13358765E-29       0.12945939E-03       0.18411562E-04       0.37982006E-25       0.23857554E-06       0.74004905E-08      -0.41716331E-26
 50        0.28306505E-01       0.58080726E+00       0.18266562E-05       0.20176258E-05       0.19284243E-23       0.54237357E-01       0.46388658E-03      -0.48487643E-28       0.11519535E-03       0.17228076E-04       0.33209028E-24       0.20266327E-06       0.58941432E-08      -0.25926942E-25
