# k loading Love number for a Heaviside load
# Computed by ISSM on 19-Mar-2026 11:30:39
#
#   n         k_n(t)
    1  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00  -1.000000e+00
    2  -2.439832e-01  -2.441950e-01  -2.442583e-01  -2.444535e-01  -2.446364e-01  -2.449530e-01  -2.452901e-01  -2.458640e-01  -2.465881e-01  -2.477235e-01  -2.492386e-01  -2.512696e-01  -2.541807e-01  -2.578863e-01  -2.623683e-01  -2.682402e-01  -2.749124e-01  -2.822445e-01  -2.904265e-01  -2.989599e-01  -3.077621e-01  -3.165831e-01  -3.252494e-01  -3.333996e-01  -3.406429e-01  -3.468356e-01  -3.517985e-01  -3.556333e-01  -3.587975e-01  -3.618499e-01  -3.655725e-01  -3.706810e-01  -3.778441e-01  -3.879063e-01  -4.018783e-01  -4.210231e-01  -4.467190e-01  -4.802672e-01  -5.224193e-01  -5.725665e-01  -6.287531e-01  -6.872778e-01  -7.431098e-01  -7.939296e-01  -8.390497e-01  -8.772562e-01  -9.054080e-01  -9.213971e-01  -9.275416e-01  -9.290057e-01  -9.296310e-01
    3  -1.637989e-01  -1.639688e-01  -1.640197e-01  -1.641763e-01  -1.643231e-01  -1.645772e-01  -1.648480e-01  -1.653090e-01  -1.658910e-01  -1.668042e-01  -1.680240e-01  -1.696623e-01  -1.720148e-01  -1.750185e-01  -1.786699e-01  -1.834800e-01  -1.889910e-01  -1.951133e-01  -2.020250e-01  -2.093330e-01  -2.169827e-01  -2.247712e-01  -2.325443e-01  -2.399770e-01  -2.466991e-01  -2.525366e-01  -2.572789e-01  -2.609779e-01  -2.640301e-01  -2.669492e-01  -2.704861e-01  -2.753422e-01  -2.821754e-01  -2.918365e-01  -3.053712e-01  -3.241596e-01  -3.498059e-01  -3.841334e-01  -4.287350e-01  -4.842229e-01  -5.499126e-01  -6.225653e-01  -6.955356e-01  -7.625418e-01  -8.188879e-01  -8.625806e-01  -8.927248e-01  -9.095015e-01  -9.164040e-01  -9.190538e-01  -9.212981e-01
    4  -1.173858e-01  -1.175202e-01  -1.175604e-01  -1.176843e-01  -1.178005e-01  -1.180015e-01  -1.182158e-01  -1.185807e-01  -1.190415e-01  -1.197649e-01  -1.207318e-01  -1.220319e-01  -1.239011e-01  -1.262923e-01  -1.292084e-01  -1.330635e-01  -1.375035e-01  -1.424707e-01  -1.481203e-01  -1.541475e-01  -1.605178e-01  -1.670726e-01  -1.736848e-01  -1.800801e-01  -1.859349e-01  -1.910756e-01  -1.952934e-01  -1.986043e-01  -2.013346e-01  -2.039260e-01  -2.070475e-01  -2.113332e-01  -2.173797e-01  -2.259706e-01  -2.380882e-01  -2.550645e-01  -2.785739e-01  -3.106366e-01  -3.534150e-01  -4.087533e-01  -4.770941e-01  -5.573855e-01  -6.435164e-01  -7.270654e-01  -7.983106e-01  -8.507666e-01  -8.837621e-01  -9.011258e-01  -9.088165e-01  -9.127751e-01  -9.166548e-01
    5  -9.472965e-02  -9.484269e-02  -9.487653e-02  -9.498078e-02  -9.507848e-02  -9.524762e-02  -9.542790e-02  -9.573493e-02  -9.612275e-02  -9.673169e-02  -9.754581e-02  -9.864107e-02  -1.002167e-01  -1.022341e-01  -1.046979e-01  -1.079604e-01  -1.117270e-01  -1.159544e-01  -1.207793e-01  -1.259483e-01  -1.314366e-01  -1.371121e-01  -1.428669e-01  -1.484637e-01  -1.536178e-01  -1.581671e-01  -1.619168e-01  -1.648667e-01  -1.672943e-01  -1.695837e-01  -1.723291e-01  -1.760970e-01  -1.814202e-01  -1.890043e-01  -1.997423e-01  -2.148669e-01  -2.359730e-01  -2.650714e-01  -3.044918e-01  -3.565803e-01  -4.228177e-01  -5.036669e-01  -5.948013e-01  -6.883889e-01  -7.726720e-01  -8.366045e-01  -8.759981e-01  -8.955787e-01  -9.043388e-01  -9.095941e-01  -9.150286e-01
    6  -8.279901e-02  -8.289954e-02  -8.292963e-02  -8.302235e-02  -8.310924e-02  -8.325966e-02  -8.342000e-02  -8.369309e-02  -8.403806e-02  -8.457977e-02  -8.530408e-02  -8.627877e-02  -8.768129e-02  -8.947773e-02  -9.167318e-02  -9.458235e-02  -9.794469e-02  -1.017238e-01  -1.060438e-01  -1.106805e-01  -1.156137e-01  -1.207268e-01  -1.259233e-01  -1.309898e-01  -1.356675e-01  -1.398055e-01  -1.432214e-01  -1.459083e-01  -1.481125e-01  -1.501794e-01  -1.526486e-01  -1.560355e-01  -1.608237e-01  -1.676556e-01  -1.773483e-01  -1.910409e-01  -2.102286e-01  -2.368400e-01  -2.731989e-01  -3.218225e-01  -3.848944e-01  -4.632700e-01  -5.546925e-01  -6.525593e-01  -7.453152e-01  -8.196900e-01  -8.676396e-01  -8.917625e-01  -9.023642e-01  -9.088349e-01  -9.155958e-01
    7  -7.566199e-02  -7.575456e-02  -7.578227e-02  -7.586765e-02  -7.594767e-02  -7.608620e-02  -7.623386e-02  -7.648536e-02  -7.680307e-02  -7.730200e-02  -7.796915e-02  -7.886701e-02  -8.015915e-02  -8.181451e-02  -8.383816e-02  -8.652063e-02  -8.962254e-02  -9.311130e-02  -9.710243e-02  -1.013899e-01  -1.059562e-01  -1.106940e-01  -1.155144e-01  -1.202196e-01  -1.245688e-01  -1.284193e-01  -1.315985e-01  -1.340961e-01  -1.361377e-01  -1.380416e-01  -1.403084e-01  -1.434156e-01  -1.478098e-01  -1.540852e-01  -1.629993e-01  -1.756141e-01  -1.933360e-01  -2.180034e-01  -2.518812e-01  -2.975239e-01  -3.573586e-01  -4.328344e-01  -5.227544e-01  -6.218677e-01  -7.195955e-01  -8.020905e-01  -8.586219e-01  -8.887253e-01  -9.020992e-01  -9.097965e-01  -9.175602e-01
    8  -7.087697e-02  -7.096402e-02  -7.099007e-02  -7.107035e-02  -7.114559e-02  -7.127584e-02  -7.141468e-02  -7.165115e-02  -7.194989e-02  -7.241903e-02  -7.304638e-02  -7.389073e-02  -7.510593e-02  -7.666287e-02  -7.856652e-02  -8.109039e-02  -8.400970e-02  -8.729429e-02  -9.105335e-02  -9.509348e-02  -9.939849e-02  -1.038679e-01  -1.084177e-01  -1.128613e-01  -1.169708e-01  -1.206098e-01  -1.236134e-01  -1.259690e-01  -1.278873e-01  -1.296667e-01  -1.317783e-01  -1.346709e-01  -1.387623e-01  -1.446088e-01  -1.529206e-01  -1.646972e-01  -1.812700e-01  -2.043950e-01  -2.362680e-01  -2.794309e-01  -3.364342e-01  -4.091053e-01  -4.970115e-01  -5.960243e-01  -6.966772e-01  -7.853123e-01  -8.495528e-01  -8.860421e-01  -9.028253e-01  -9.118254e-01  -9.202661e-01
    9  -6.738226e-02  -6.746516e-02  -6.748998e-02  -6.756644e-02  -6.763811e-02  -6.776217e-02  -6.789441e-02  -6.811965e-02  -6.840420e-02  -6.885107e-02  -6.944864e-02  -7.025294e-02  -7.141055e-02  -7.289379e-02  -7.470751e-02  -7.711243e-02  -7.989460e-02  -8.302558e-02  -8.660971e-02  -9.046294e-02  -9.457007e-02  -9.883549e-02  -1.031791e-01  -1.074226e-01  -1.113478e-01  -1.148235e-01  -1.176906e-01  -1.199348e-01  -1.217556e-01  -1.234357e-01  -1.254233e-01  -1.281439e-01  -1.319924e-01  -1.374945e-01  -1.453215e-01  -1.564213e-01  -1.720621e-01  -1.939275e-01  -2.241461e-01  -2.652289e-01  -3.197930e-01  -3.899248e-01  -4.757665e-01  -5.741089e-01  -6.765409e-01  -7.699032e-01  -8.408435e-01  -8.835512e-01  -9.040231e-01  -9.143764e-01  -9.232219e-01
   10  -6.466714e-02  -6.474679e-02  -6.477063e-02  -6.484408e-02  -6.491293e-02  -6.503211e-02  -6.515915e-02  -6.537553e-02  -6.564889e-02  -6.607819e-02  -6.665228e-02  -6.742499e-02  -6.853717e-02  -6.996226e-02  -7.170498e-02  -7.401594e-02  -7.668974e-02  -7.969920e-02  -8.314481e-02  -8.684985e-02  -9.079988e-02  -9.490308e-02  -9.908236e-02  -1.031661e-01  -1.069439e-01  -1.102886e-01  -1.130455e-01  -1.151994e-01  -1.169404e-01  -1.185388e-01  -1.204237e-01  -1.230020e-01  -1.266492e-01  -1.318657e-01  -1.392900e-01  -1.498266e-01  -1.646894e-01  -1.854988e-01  -2.143213e-01  -2.536309e-01  -3.060806e-01  -3.739464e-01  -4.578183e-01  -5.552515e-01  -6.587866e-01  -7.558779e-01  -8.326049e-01  -8.811258e-01  -9.053229e-01  -9.170423e-01  -9.260762e-01
   11  -6.245724e-02  -6.253420e-02  -6.255724e-02  -6.262823e-02  -6.269476e-02  -6.280993e-02  -6.293271e-02  -6.314182e-02  -6.340599e-02  -6.382087e-02  -6.437568e-02  -6.512245e-02  -6.619732e-02  -6.757465e-02  -6.925907e-02  -7.149285e-02  -7.407759e-02  -7.698716e-02  -8.031886e-02  -8.390199e-02  -8.772271e-02  -9.169229e-02  -9.573614e-02  -9.968806e-02  -1.033441e-01  -1.065802e-01  -1.092457e-01  -1.113243e-01  -1.129983e-01  -1.145276e-01  -1.163254e-01  -1.187828e-01  -1.222591e-01  -1.272327e-01  -1.343143e-01  -1.443710e-01  -1.585693e-01  -1.784740e-01  -2.060947e-01  -2.438667e-01  -2.944618e-01  -3.602981e-01  -4.423290e-01  -5.387511e-01  -6.429565e-01  -7.430374e-01  -8.247655e-01  -8.786286e-01  -9.064597e-01  -9.195325e-01  -9.286078e-01
   12  -6.059003e-02  -6.066472e-02  -6.068708e-02  -6.075597e-02  -6.082054e-02  -6.093231e-02  -6.105146e-02  -6.125440e-02  -6.151078e-02  -6.191343e-02  -6.245188e-02  -6.317665e-02  -6.421987e-02  -6.555669e-02  -6.719164e-02  -6.935995e-02  -7.186913e-02  -7.469398e-02  -7.792907e-02  -8.140880e-02  -8.511983e-02  -8.897608e-02  -9.290506e-02  -9.674516e-02  -1.002978e-01  -1.034418e-01  -1.060295e-01  -1.080437e-01  -1.096602e-01  -1.111297e-01  -1.128522e-01  -1.152049e-01  -1.185329e-01  -1.232957e-01  -1.300798e-01  -1.397192e-01  -1.533389e-01  -1.724538e-01  -1.990214e-01  -2.354383e-01  -2.843834e-01  -3.483486e-01  -4.286954e-01  -5.240594e-01  -6.286246e-01  -7.311195e-01  -8.171778e-01  -8.759096e-01  -9.072363e-01  -9.216517e-01  -9.306842e-01
   13  -5.896198e-02  -5.903469e-02  -5.905646e-02  -5.912352e-02  -5.918637e-02  -5.929518e-02  -5.941117e-02  -5.960873e-02  -5.985830e-02  -6.025027e-02  -6.077445e-02  -6.148002e-02  -6.249563e-02  -6.379709e-02  -6.538889e-02  -6.750010e-02  -6.994340e-02  -7.269438e-02  -7.584526e-02  -7.923490e-02  -8.285042e-02  -8.660801e-02  -9.043703e-02  -9.417985e-02  -9.764260e-02  -1.007063e-01  -1.032263e-01  -1.051844e-01  -1.067505e-01  -1.081675e-01  -1.098235e-01  -1.120837e-01  -1.152808e-01  -1.198575e-01  -1.263786e-01  -1.356488e-01  -1.487558e-01  -1.671693e-01  -1.927987e-01  -2.280020e-01  -2.754576e-01  -3.377442e-01  -4.164702e-01  -5.107456e-01  -6.154301e-01  -7.198679e-01  -8.096807e-01  -8.728450e-01  -9.075143e-01  -9.232711e-01  -9.322273e-01
   14  -5.750393e-02  -5.757486e-02  -5.759610e-02  -5.766153e-02  -5.772284e-02  -5.782900e-02  -5.794216e-02  -5.813490e-02  -5.837839e-02  -5.876080e-02  -5.927220e-02  -5.996060e-02  -6.095150e-02  -6.222135e-02  -6.377454e-02  -6.583469e-02  -6.821910e-02  -7.090408e-02  -7.397976e-02  -7.728899e-02  -8.081929e-02  -8.448893e-02  -8.822888e-02  -9.188508e-02  -9.526780e-02  -9.826019e-02  -1.007199e-01  -1.026279e-01  -1.041491e-01  -1.055191e-01  -1.071155e-01  -1.092928e-01  -1.123724e-01  -1.167820e-01  -1.230669e-01  -1.320051e-01  -1.446505e-01  -1.624312e-01  -1.872114e-01  -2.213112e-01  -2.674021e-01  -3.281305e-01  -4.053127e-01  -4.984704e-01  -6.030725e-01  -7.090566e-01  -8.021214e-01  -8.693251e-01  -9.071936e-01  -9.243139e-01  -9.332055e-01
   15  -5.616826e-02  -5.623758e-02  -5.625832e-02  -5.632226e-02  -5.638217e-02  -5.648590e-02  -5.659647e-02  -5.678480e-02  -5.702272e-02  -5.739640e-02  -5.789612e-02  -5.856880e-02  -5.953711e-02  -6.077804e-02  -6.229596e-02  -6.430943e-02  -6.664003e-02  -6.926473e-02  -7.227176e-02  -7.550761e-02  -7.896021e-02  -8.254971e-02  -8.620855e-02  -8.978591e-02  -9.309586e-02  -9.602342e-02  -9.842836e-02  -1.002909e-01  -1.017712e-01  -1.030985e-01  -1.046406e-01  -1.067424e-01  -1.097151e-01  -1.139725e-01  -1.200421e-01  -1.286774e-01  -1.409010e-01  -1.581025e-01  -1.821029e-01  -2.151848e-01  -2.600074e-01  -3.192697e-01  -3.949631e-01  -4.869720e-01  -5.913147e-01  -6.984982e-01  -7.943783e-01  -8.652699e-01  -9.062125e-01  -9.247335e-01  -9.336021e-01
   16  -5.492172e-02  -5.498952e-02  -5.500982e-02  -5.507236e-02  -5.513096e-02  -5.523243e-02  -5.534058e-02  -5.552481e-02  -5.575754e-02  -5.612307e-02  -5.661190e-02  -5.726993e-02  -5.821718e-02  -5.943117e-02  -6.091620e-02  -6.288619e-02  -6.516667e-02  -6.773526e-02  -7.067839e-02  -7.384599e-02  -7.722634e-02  -8.074136e-02  -8.432488e-02  -8.782907e-02  -9.107154e-02  -9.393900e-02  -9.629324e-02  -9.811380e-02  -9.955631e-02  -1.008441e-01  -1.023363e-01  -1.043685e-01  -1.072425e-01  -1.113594e-01  -1.172301e-01  -1.255854e-01  -1.374186e-01  -1.540828e-01  -1.773579e-01  -2.094886e-01  -2.531175e-01  -3.109830e-01  -3.852255e-01  -4.760476e-01  -5.799700e-01  -6.880502e-01  -7.863577e-01  -8.606204e-01  -9.045283e-01  -9.244996e-01  -9.334150e-01
   17  -5.374090e-02  -5.380727e-02  -5.382713e-02  -5.388835e-02  -5.394572e-02  -5.404504e-02  -5.415091e-02  -5.433124e-02  -5.455906e-02  -5.491687e-02  -5.539539e-02  -5.603955e-02  -5.696686e-02  -5.815532e-02  -5.960922e-02  -6.153804e-02  -6.377109e-02  -6.628656e-02  -6.916924e-02  -7.227230e-02  -7.558435e-02  -7.902898e-02  -8.254133e-02  -8.597644e-02  -8.915521e-02  -9.196601e-02  -9.427251e-02  -9.605357e-02  -9.746071e-02  -9.871167e-02  -1.001572e-01  -1.021244e-01  -1.049064e-01  -1.088921e-01  -1.145770e-01  -1.226706e-01  -1.341383e-01  -1.502985e-01  -1.728912e-01  -2.041231e-01  -2.466161e-01  -3.031369e-01  -3.759515e-01  -4.655455e-01  -5.688997e-01  -6.776028e-01  -7.779917e-01  -8.553427e-01  -9.021164e-01  -9.235971e-01  -9.326424e-01
