# l loading Love number for a Heaviside load
# Computed by ISSM on 19-Mar-2026 11:27:51
#
#   n         l_n(t)
    1  -8.911701e-01  -8.913716e-01  -8.914627e-01  -8.915951e-01  -8.917873e-01  -8.920665e-01  -8.924710e-01  -8.930600e-01  -8.939146e-01  -8.951540e-01  -8.969559e-01  -8.995671e-01  -9.033527e-01  -9.088372e-01  -9.167708e-01  -9.282268e-01  -9.447120e-01  -9.683148e-01  -1.001825e+00  -1.048760e+00  -1.113123e+00  -1.198562e+00  -1.306671e+00  -1.434371e+00  -1.571172e+00  -1.698572e+00  -1.795155e+00  -1.848267e+00  -1.863223e+00  -1.856775e+00  -1.841197e+00
    2   1.185581e-02   1.157471e-02   1.144762e-02   1.126303e-02   1.099504e-02   1.060612e-02   1.004217e-02   9.224047e-03   8.038856e-03   6.322730e-03   3.841995e-03   2.637722e-04  -4.883179e-03  -1.225285e-02  -2.274170e-02  -3.753788e-02  -5.815558e-02  -8.640467e-02  -1.242535e-01  -1.735440e-01  -2.356076e-01  -3.109045e-01  -3.987110e-01  -4.963528e-01  -5.971840e-01  -6.884491e-01  -7.536158e-01  -7.816495e-01  -7.758441e-01  -7.505256e-01  -7.185371e-01
    3   6.373137e-02   6.360850e-02   6.355286e-02   6.347208e-02   6.335489e-02   6.318412e-02   6.293673e-02   6.257727e-02   6.205430e-02   6.129357e-02   6.018761e-02   5.857904e-02   5.623501e-02   5.282247e-02   4.784848e-02   4.060594e-02   3.008786e-02   1.491309e-02  -6.711464e-03  -3.687598e-02  -7.762451e-02  -1.302724e-01  -1.944578e-01  -2.671021e-01  -3.415821e-01  -4.076240e-01  -4.535703e-01  -4.725983e-01  -4.686077e-01  -4.529212e-01  -4.338761e-01
    4   5.564616e-02   5.556827e-02   5.553302e-02   5.548181e-02   5.540739e-02   5.529923e-02   5.514181e-02   5.491347e-02   5.457995e-02   5.409460e-02   5.338707e-02   5.235296e-02   5.083606e-02   4.860957e-02   4.532876e-02   4.048456e-02   3.332619e-02   2.278946e-02   7.446454e-03  -1.443055e-02  -4.458731e-02  -8.421455e-02  -1.330771e-01  -1.885245e-01  -2.448348e-01  -2.936551e-01  -3.264479e-01  -3.390702e-01  -3.353228e-01  -3.237920e-01  -3.096764e-01
    5   4.335422e-02   4.328992e-02   4.326083e-02   4.321855e-02   4.315708e-02   4.306747e-02   4.293812e-02   4.274917e-02   4.247374e-02   4.207304e-02   4.148816e-02   4.063250e-02   3.937818e-02   3.753412e-02   3.481391e-02   3.079208e-02   2.484033e-02   1.606654e-02   3.279924e-03  -1.494505e-02  -4.000041e-02  -7.270831e-02  -1.125282e-01  -1.567022e-01  -1.998644e-01  -2.332458e-01  -2.559369e-01  -2.614627e-01  -2.559711e-01  -2.460406e-01  -2.346194e-01
    6   3.510801e-02   3.505154e-02   3.502620e-02   3.498923e-02   3.493534e-02   3.485704e-02   3.474337e-02   3.457788e-02   3.433684e-02   3.398565e-02   3.347379e-02   3.272476e-02   3.162683e-02   3.001379e-02   2.763537e-02   2.412102e-02   1.892511e-02   1.127523e-02   1.438756e-04  -1.568056e-02  -3.734180e-02  -6.540361e-02  -9.910273e-02  -1.355707e-01  -1.695664e-01  -1.946691e-01  -2.064412e-01  -2.057401e-01  -1.981578e-01  -1.889615e-01  -1.791929e-01
    7   3.004019e-02   2.999102e-02   2.996866e-02   2.993625e-02   2.988932e-02   2.982111e-02   2.972198e-02   2.957754e-02   2.936716e-02   2.906073e-02   2.861338e-02   2.795971e-02   2.700176e-02   2.559413e-02   2.351924e-02   2.045362e-02   1.592364e-02   9.256973e-03  -4.353335e-04  -1.419274e-02  -3.296572e-02  -5.714067e-02  -8.584465e-02  -1.162330e-01  -1.432992e-01  -1.611628e-01  -1.663854e-01  -1.612089e-01  -1.520166e-01  -1.432028e-01  -1.344089e-01
    8   2.686256e-02   2.682022e-02   2.680106e-02   2.677322e-02   2.673277e-02   2.667398e-02   2.658885e-02   2.646409e-02   2.628257e-02   2.601911e-02   2.563398e-02   2.507089e-02   2.424560e-02   2.303256e-02   2.124340e-02   1.859956e-02   1.469302e-02   8.938175e-03   5.723439e-04  -1.128925e-02  -2.743993e-02  -4.812600e-02  -7.242578e-02  -9.760912e-02  -1.190226e-01  -1.313868e-01  -1.320485e-01  -1.240190e-01  -1.139282e-01  -1.054581e-01  -9.737412e-02
    9   2.480117e-02   2.476528e-02   2.474904e-02   2.472545e-02   2.469133e-02   2.464131e-02   2.456886e-02   2.446337e-02   2.430983e-02   2.408601e-02   2.375930e-02   2.328111e-02   2.257983e-02   2.155072e-02   2.002778e-02   1.777891e-02   1.444679e-02   9.538999e-03   2.396838e-03  -7.730407e-03  -2.148854e-02  -3.901224e-02  -5.936504e-02  -7.997871e-02  -9.661834e-02  -1.046509e-01  -1.021163e-01  -9.243565e-02  -8.205955e-02  -7.403536e-02  -6.663672e-02
   10   2.343658e-02   2.340670e-02   2.339317e-02   2.337353e-02   2.334497e-02   2.330345e-02   2.324308e-02   2.315523e-02   2.302728e-02   2.284072e-02   2.256878e-02   2.216968e-02   2.158395e-02   2.072231e-02   1.944934e-02   1.756141e-02   1.476288e-02   1.062696e-02   4.602582e-03  -3.942984e-03  -1.553050e-02  -3.020221e-02  -4.702178e-02  -6.361123e-02  -7.616733e-02  -8.071486e-02  -7.592174e-02  -6.538969e-02  -5.516147e-02  -4.769360e-02  -4.102673e-02
